player_id,player_name,player_position,team_id,expected_assists,goals_scored,expected_goals_conceded,threat,influence,creativity,expected_goals,saves,goals_conceded,assists,ict_index,expected_goal_involvements,starts,minutes,total_points,clean_sheets
0,Granit Xhaka,MID,1,3.89,7,36.52,498.0,647.0,673.3,4.65,0,35,8,182.0,8.54,36,2992,153,13
1,Mohamed Elneny,MID,1,0.04,0,1.29,0.0,4.6,5.4,0.0,0,2,0,1.1,0.04,1,111,6,0
2,Rob Holding,DEF,1,0.15,1,11.14,54.0,152.0,10.3,0.32,0,13,0,21.6,0.47,6,562,21,0
3,Thomas Partey,MID,1,2.17,3,32.27,240.0,513.2,439.6,2.59,0,28,0,119.5,4.76,28,2480,86,11
4,Martin Ødegaard,MID,1,8.02,15,37.94,920.0,960.0,1100.4,9.75,0,38,8,298.3,17.77,37,3132,212,13
5,Kieran Tierney,DEF,1,0.43,0,10.9,67.0,144.0,85.5,0.38,0,10,1,29.9,0.81,6,774,37,1
6,Nicolas Pépé,MID,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
7,Benjamin White,DEF,1,3.6,2,37.23,159.0,649.0,491.2,1.25,0,35,5,130.0,4.85,36,3054,156,15
8,Eddie Nketiah,FWD,1,1.26,4,14.65,598.0,213.4,128.2,7.89,0,16,2,93.1,9.15,9,1071,63,2
9,Emile Smith Rowe,MID,1,0.55,0,2.71,39.0,36.6,64.3,0.25,0,5,2,13.8,0.8,0,161,18,0
10,Bukayo Saka,MID,1,5.97,14,39.66,1164.0,972.2,1091.8,11.49,0,42,12,322.8,17.46,37,3183,202,12
11,Takehiro Tomiyasu,DEF,1,0.23,0,8.93,55.0,137.0,86.6,0.24,0,11,1,27.7,0.47,6,651,32,2
12,Aaron Ramsdale,GKP,1,0.02,0,42.31,0.0,761.4,0.0,0.0,94,43,0,76.2,0.02,38,3420,143,14
13,Gabriel dos Santos Magalhães,DEF,1,0.66,3,41.84,401.0,733.8,129.7,5.04,0,43,0,126.5,5.7,38,3409,146,14
14,Nuno Varela Tavares,DEF,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
15,Gabriel Martinelli Silva,MID,1,6.98,15,36.16,1300.0,844.2,838.1,9.15,0,33,9,298.1,16.13,34,2789,198,14
16,Pablo Marí Villar,DEF,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
17,Lucas Torreira di Pascua,MID,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
18,Reiss Nelson,MID,1,0.99,3,2.16,155.0,169.8,99.2,1.09,0,3,3,42.4,2.08,0,202,42,1
19,Matt Turner,GKP,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
20,Fábio Ferreira Vieira,MID,1,1.39,1,5.28,123.0,115.2,180.1,0.86,0,5,2,41.4,2.25,3,500,40,2
21,William Saliba,DEF,1,0.32,2,26.86,114.0,529.0,100.8,0.91,0,25,1,74.5,1.23,27,2415,117,12
22,Marcus Oliveira Alencar,MID,1,0.0,0,0.0,0.0,0.0,0.2,0.0,0,0,0,0.0,0.0,0,1,1,0
23,Gabriel Fernando de Jesus,FWD,1,2.91,11,23.15,1282.0,594.2,407.3,14.24,0,23,7,228.3,17.15,24,2064,125,9
24,Leandro Trossard,MID,1,6.02,8,30.79,859.0,620.0,687.1,6.37,0,38,13,216.6,12.39,26,2237,154,8
25,Jorge Luiz Frello Filho,MID,1,0.96,2,24.41,97.0,386.4,254.1,1.89,0,23,2,73.9,2.85,24,2127,79,9
26,Oleksandr Zinchenko,DEF,1,2.39,1,26.67,190.0,405.0,387.7,1.32,0,28,2,98.3,3.71,26,2122,99,10
27,Matthew Smith,MID,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
28,Ethan Nwaneri,MID,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0
29,Lino Sousa,DEF,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
30,Karl Hein,GKP,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
31,Amario Cozier-Duberry,MID,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
32,Nathan Butler-Oyedeji,FWD,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
33,Jakub Kiwior,DEF,1,0.01,1,6.46,4.0,53.6,4.1,0.1,0,6,0,6.3,0.11,5,425,26,2
34,Reuell Walters,DEF,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
35,Mauro Bandeira,MID,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
36,Philippe Coutinho Correia,MID,2,0.65,1,8.11,218.0,119.2,152.5,1.37,0,9,0,48.8,2.02,7,777,32,3
37,Emiliano Martínez Romero,GKP,2,0.21,0,43.46,0.0,813.0,23.0,0.0,98,38,0,83.5,0.21,36,3139,135,11
38,Calum Chambers,DEF,2,0.19,0,5.88,8.0,74.4,29.8,0.14,0,4,0,11.1,0.33,2,345,13,0
39,Lucas Digne,DEF,2,1.9,1,25.91,92.0,271.4,293.3,0.43,0,25,0,65.8,2.33,18,1492,50,3
40,Bertrand Traoré,MID,2,0.12,2,1.65,79.0,82.0,30.7,0.75,0,1,0,19.0,0.87,1,226,20,1
41,Robin Olsen,GKP,2,0.0,0,8.56,0.0,83.2,0.0,0.0,11,8,0,8.2,0.0,2,280,10,1
42,Morgan Sanson,MID,2,0.0,0,0.4,0.0,4.2,0.5,0.0,0,1,0,0.4,0.0,0,10,2,0
43,John McGinn,MID,2,3.33,1,37.73,326.0,375.0,349.2,2.4,0,31,5,105.1,5.73,30,2692,90,10
44,Kortney Hause,DEF,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
45,Tyrone Mings,DEF,2,0.95,1,47.28,121.0,657.2,87.7,0.96,0,40,3,87.0,1.91,35,3150,130,12
46,Ollie Watkins,FWD,2,2.66,15,46.65,1268.0,792.0,408.5,16.15,0,40,8,247.0,18.81,36,3129,175,13
47,Marvelous Nakamba,MID,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
48,Emiliano Buendía Stati,MID,2,3.95,5,36.65,580.0,438.2,546.3,6.32,0,34,3,156.6,10.27,27,2404,117,11
49,Matty Cash,DEF,2,0.95,0,27.14,67.0,298.4,178.0,0.2,0,29,2,54.4,1.15,20,1817,57,4
50,Ezri Konsa Ngoyo,DEF,2,0.71,0,50.67,72.0,560.4,116.1,1.08,0,45,0,74.9,1.79,37,3322,110,12
51,Leon Bailey,MID,2,4.77,4,35.15,532.0,334.2,439.1,5.34,0,32,5,130.1,10.11,26,1964,100,8
52,Douglas Luiz Soares de Paulo,MID,2,2.92,6,42.8,242.0,661.6,655.4,2.79,0,35,7,155.8,5.71,33,2922,142,13
53,Jacob Ramsey,MID,2,2.89,6,40.5,424.0,607.2,496.7,5.07,0,33,8,152.8,7.96,31,2634,135,11
54,Tim Iroegbunam,MID,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
55,Diego Carlos Santos Silva,DEF,2,0.11,0,1.92,32.0,24.8,13.2,0.36,0,3,0,7.0,0.47,2,205,4,0
56,Anwar El Ghazi,MID,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
57,Keinan Davis,FWD,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
58,Boubacar Kamara,MID,2,0.92,0,33.05,39.0,275.8,123.4,0.15,0,30,1,43.9,1.07,21,1773,44,3
59,Cameron Archer,FWD,2,0.01,0,0.37,6.0,1.8,2.4,0.0,0,1,0,0.9,0.01,0,43,6,0
60,Jaden Philogene-Bidace,MID,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
61,Frédéric Guilbert,DEF,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
62,Leander Dendoncker,MID,2,0.14,0,14.68,64.0,143.4,96.1,0.72,0,14,0,30.6,0.86,9,897,37,4
63,Ludwig Augustinsson,DEF,2,0.01,0,0.74,35.0,5.6,1.9,0.08,0,0,0,4.2,0.09,1,76,2,0
64,Kaine Kesler Hayden,DEF,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
65,Ashley Young,DEF,2,0.78,1,31.81,81.0,380.2,223.4,0.46,0,28,0,68.7,1.24,23,2031,87,9
66,Lamare Bogarde,DEF,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
67,Filip Marschall,GKP,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
68,Kadan Young,MID,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
69,Alexandre Moreno Lopera,DEF,2,2.57,0,17.83,151.0,254.4,321.1,0.59,0,10,3,72.3,3.16,14,1325,72,7
70,Viljami Sinisalo,GKP,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
71,Jhon Durán,FWD,2,0.02,0,3.88,51.0,12.8,13.4,0.59,0,4,0,7.4,0.61,0,126,11,0
72,Sil Swinkels,DEF,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
73,Oliwier Zych,GKP,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
74,James Wright,GKP,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
75,Sebastian Revan,DEF,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
76,Travis Patterson,MID,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
77,Tommi O'Reilly,MID,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
78,Adam Smith,DEF,3,1.57,0,54.01,88.0,406.2,261.6,0.5,0,58,1,75.7,2.07,34,2940,74,7
79,Junior Stanislas,MID,3,0.18,0,0.69,7.0,10.0,22.9,0.04,0,1,0,3.9,0.22,0,58,4,0
80,Ryan Fredericks,DEF,3,0.29,0,10.14,12.0,66.0,26.7,0.0,0,11,0,10.6,0.29,5,527,12,0
81,David Brooks,MID,3,0.2,0,4.4,31.0,13.6,16.4,0.33,0,4,0,6.0,0.53,2,170,5,0
82,Jamal Lowe,MID,3,0.01,0,0.62,0.0,0.2,0.3,0.0,0,0,0,0.1,0.01,0,11,2,0
83,Kieffer Moore,FWD,3,0.5,4,25.51,272.0,216.2,89.6,4.18,0,34,0,57.3,4.68,12,1269,57,3
84,Emiliano Marcondes,MID,3,0.0,0,0.28,0.0,1.2,0.0,0.0,0,1,0,0.1,0.0,0,8,1,0
85,Jefferson Lerma Solís,MID,3,3.0,5,60.57,311.0,616.6,293.6,2.58,0,67,0,122.1,5.58,37,3252,101,7
86,Jack Stacey,DEF,3,0.03,0,6.14,8.0,44.2,8.6,0.09,0,10,0,6.0,0.12,3,293,6,0
87,Dominic Solanke,FWD,3,2.3,6,51.51,1046.0,524.8,279.9,9.09,0,52,10,184.4,11.39,32,2865,130,8
88,Lewis Cook,MID,3,2.3,0,32.09,45.0,313.0,352.5,0.24,0,39,2,71.2,2.54,18,1712,51,3
89,Ben Pearson,MID,3,0.02,0,5.92,9.0,21.0,6.4,0.05,0,10,0,3.7,0.07,3,282,9,1
90,Ryan Christie,MID,3,2.07,1,30.87,400.0,282.0,421.7,2.89,0,35,2,110.5,4.96,22,1825,64,3
91,Philip Billing,MID,3,2.56,7,49.46,441.0,622.0,388.8,4.6,0,54,2,145.2,7.16,34,2766,126,9
92,Chris Mepham,DEF,3,0.55,0,42.46,134.0,556.4,54.4,0.96,0,52,0,74.4,1.51,24,2197,43,5
93,Mark Travers,GKP,3,0.0,0,19.68,0.0,253.0,0.0,0.0,36,32,0,25.4,0.0,11,1035,28,2
94,Lloyd Kelly,DEF,3,0.7,0,35.92,26.0,394.0,97.7,0.17,0,38,2,52.1,0.87,23,2040,60,5
95,Siriki Dembélé,MID,3,0.21,0,2.28,28.0,31.8,52.3,0.16,0,2,0,11.3,0.37,0,104,6,0
96,Jaidon Anthony,MID,3,1.1,3,26.14,263.0,299.4,209.1,1.69,0,29,1,77.2,2.79,11,1241,61,2
97,Jordan Zemura,DEF,3,1.71,0,27.57,71.0,269.4,232.8,0.47,0,31,1,57.1,2.18,17,1452,47,5
98,Will Dennis,GKP,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
99,Jack Stephens,DEF,3,0.23,0,24.62,51.0,270.0,57.3,0.36,0,24,0,38.0,0.59,13,1218,35,4
100,Joe Rothwell,MID,3,1.47,0,17.29,27.0,127.4,153.3,0.16,0,15,1,30.6,1.63,12,1010,33,3
101,Marcus Tavernier,MID,3,1.37,5,31.77,436.0,459.8,348.4,3.13,0,37,4,124.2,4.5,19,1740,94,5
102,James Hill,DEF,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
103,Darren Randolph,GKP,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
104,Norberto Murara Neto,GKP,3,0.02,0,44.7,0.0,727.6,0.0,0.0,100,39,0,72.8,0.02,27,2385,93,6
105,Marcos Senesi,DEF,3,0.35,2,47.62,109.0,586.0,78.7,1.66,0,55,0,77.5,2.01,29,2489,69,5
106,Christian Saydee,FWD,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
107,Owen Bevan,DEF,3,0.0,0,0.28,0.0,0.2,0.0,0.0,0,1,0,0.0,0.0,0,8,1,0
108,Cameron Plain,GKP,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
109,Daniel Adu-Adjei,FWD,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
110,Michael Dacosta Gonzalez,MID,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
111,Dominic Sadi,FWD,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
112,Dango Ouattara,MID,3,1.68,1,25.86,274.0,276.8,261.0,3.52,0,23,3,81.0,5.2,15,1239,49,1
113,Euan Pollock,FWD,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
114,Antoine Semenyo,FWD,3,0.02,1,7.7,32.0,50.0,26.5,0.36,0,6,0,10.7,0.38,2,250,18,0
115,Matías Viña,DEF,3,0.11,2,7.61,92.0,156.4,28.1,0.86,0,10,0,27.7,0.97,5,452,28,1
116,Illia Zabarnyi,DEF,3,0.01,0,5.12,0.0,41.2,0.9,0.0,0,5,0,4.1,0.01,3,297,7,0
117,Hamed Traorè,MID,3,1.15,0,9.94,36.0,84.0,218.5,1.04,0,8,0,33.8,2.19,5,425,14,2
118,Ben Greenwood,DEF,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
119,Max Kinsey-Wellings,DEF,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
120,Pontus Jansson,DEF,4,0.11,1,13.51,53.0,176.2,2.5,0.34,0,14,0,23.4,0.45,9,722,29,2
121,Christian Nørgaard,MID,4,1.74,1,25.13,269.0,379.2,173.7,1.64,0,23,6,82.3,3.38,21,1763,71,6
122,Ivan Toney,FWD,4,3.72,20,43.65,1240.0,926.8,424.3,18.74,0,42,4,258.7,22.46,33,2953,182,10
123,David Raya Martin,GKP,4,0.12,0,50.12,4.0,1125.4,20.1,0.11,154,46,0,115.2,0.23,38,3420,166,12
124,Sergi Canós Tenés,DEF,4,0.04,0,1.79,6.0,7.0,13.5,0.07,0,2,0,2.8,0.11,0,73,5,0
125,Josh Dasilva,MID,4,1.62,4,17.89,182.0,304.2,206.1,1.58,0,17,2,69.2,3.2,14,1371,81,5
126,Kristoffer Ajer,DEF,4,0.12,0,11.34,27.0,96.8,24.7,0.04,0,14,0,15.1,0.16,9,763,29,4
127,Rico Henry,DEF,4,2.9,0,48.49,197.0,444.4,401.9,1.8,0,46,3,104.5,4.7,37,3240,112,11
128,Vitaly Janelt,MID,4,1.56,3,29.68,223.0,411.2,246.1,2.33,0,28,1,88.1,3.89,24,2201,85,8
129,Saman Ghoddos,MID,4,0.29,0,4.01,21.0,27.2,62.8,0.05,0,5,0,11.1,0.34,0,124,15,0
130,Mathias Jensen,MID,4,4.79,5,40.47,208.0,644.0,787.9,2.34,0,40,7,164.1,7.13,37,2805,132,10
131,Yoane Wissa,MID,4,1.08,7,21.64,414.0,363.8,184.5,5.65,0,17,4,95.5,6.73,16,1587,111,7
132,Mads Roerslev Rasmussen,DEF,4,0.82,0,17.67,46.0,167.6,120.6,0.28,0,12,0,33.4,1.1,12,1101,48,5
133,Mads Bech Sørensen,DEF,4,0.0,0,0.28,0.0,2.6,0.2,0.0,0,0,0,0.2,0.0,0,18,4,0
134,Ethan Pinnock,DEF,4,1.11,3,40.17,279.0,751.6,104.9,2.73,0,34,0,113.8,3.84,30,2700,112,10
135,Frank Onyeka,MID,4,0.78,0,15.65,106.0,125.8,89.9,1.03,0,11,3,32.3,1.81,8,837,38,3
136,Shandon Baptiste,MID,4,0.53,0,7.51,54.0,107.8,144.5,0.32,0,6,2,30.7,0.85,4,600,29,1
137,Bryan Mbeumo,FWD,4,5.53,9,41.96,866.0,662.4,766.3,9.48,0,39,9,229.3,15.01,36,2905,150,10
138,Charlie Goode,DEF,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
139,Marcus Forss,FWD,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
140,Dominic Thompson,DEF,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
141,Mads Bidstrup,MID,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
142,Ellery Balcombe,GKP,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
143,Aaron Hickey,DEF,4,0.58,0,28.13,98.0,223.6,119.8,0.38,0,30,3,44.2,0.96,23,1918,63,5
144,Keane Lewis-Potter,MID,4,0.29,0,4.15,114.0,42.0,64.0,0.49,0,4,1,21.9,0.78,3,313,14,0
145,Thomas Strakosha,GKP,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
146,Ben Mee,DEF,4,0.74,3,46.31,307.0,761.4,92.0,3.19,0,40,2,116.3,3.93,37,3269,143,12
147,Fin Stevens,DEF,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
148,Halil Dervişoğlu,FWD,4,0.0,0,0.1,10.0,0.0,0.0,0.03,0,0,1,1.0,0.03,0,6,4,0
149,Mikkel Damsgaard,MID,4,1.32,0,14.89,146.0,137.4,161.0,2.31,0,14,0,44.5,3.63,9,970,33,3
150,Mathias Jorgensen,DEF,4,0.15,0,19.73,45.0,189.8,18.2,1.33,0,15,1,25.6,1.48,11,1097,45,4
151,Ryan Trevitt,MID,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
152,Matthew Cox,GKP,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
153,Tristan Crama,DEF,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
154,Yegor Yarmolyuk,MID,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
155,Kevin Schade,MID,4,0.67,0,7.18,205.0,72.2,110.4,2.07,0,7,1,38.7,2.74,7,723,29,3
156,Michael Olakigbe,MID,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
157,Adam Lallana,MID,5,1.22,2,10.59,152.0,144.2,186.7,0.88,0,10,1,48.5,2.1,12,717,47,5
158,Jason Steele,GKP,5,0.15,0,23.46,0.0,347.6,13.0,0.0,37,23,1,36.1,0.15,15,1350,65,6
159,Danny Welbeck,FWD,5,1.65,6,26.45,782.0,378.2,390.6,8.59,0,28,5,155.4,10.24,21,1844,91,6
160,Pascal Groß,MID,5,8.93,9,48.43,578.0,888.4,1215.4,5.19,0,51,8,268.6,14.12,37,3240,159,11
161,Lewis Dunk,DEF,5,0.9,1,46.43,198.0,661.4,163.6,1.67,0,50,1,102.4,2.57,36,3240,112,12
162,Solly March,MID,5,5.9,6,37.58,955.0,791.8,965.8,7.01,0,40,10,271.4,12.91,31,2719,147,10
163,Adam Webster,DEF,5,0.45,0,25.8,126.0,354.0,104.0,1.72,0,27,0,58.4,2.17,23,1983,75,9
164,Joël Veltman,DEF,5,1.02,1,27.53,162.0,406.2,200.8,1.72,0,29,1,77.2,2.74,25,2183,95,10
165,Robert Sánchez,GKP,5,0.01,0,27.6,0.0,439.0,0.1,0.0,48,30,0,43.9,0.01,23,2070,82,6
166,Tariq Lamptey,DEF,5,0.64,0,6.37,48.0,70.6,87.2,0.2,0,7,0,20.6,0.84,3,439,23,1
167,Steven Alzate,MID,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
168,Alexis Mac Allister,MID,5,4.27,10,40.48,706.0,741.0,729.6,12.05,0,45,2,217.8,16.32,31,2882,140,10
169,Jakub Moder,MID,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
170,Enock Mwepu,MID,5,0.24,0,2.77,34.0,48.8,39.0,0.22,0,4,1,12.2,0.46,2,209,11,0
171,Jeremy Sarmiento Morante,MID,5,0.27,0,2.76,50.0,46.6,38.2,0.33,0,2,2,12.9,0.6,1,168,16,1
172,Moisés Caicedo Corozo,MID,5,2.51,1,45.9,210.0,582.2,668.6,1.67,0,47,1,146.3,4.18,34,3138,79,10
173,Taylor Richards,MID,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
174,Haydon Roberts,DEF,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
175,Deniz Undav,FWD,5,1.25,5,9.03,333.0,157.6,105.7,4.89,0,9,2,59.5,6.14,6,614,52,2
176,Kaoru Mitoma,MID,5,4.93,7,35.52,857.0,566.8,567.6,8.29,0,35,9,198.9,13.22,24,2311,138,8
177,Julio Enciso,FWD,5,1.18,4,14.76,370.0,255.8,161.0,3.93,0,12,3,78.5,5.11,7,794,57,4
178,Kacper Kozłowski,MID,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
179,Billy Gilmour,MID,5,0.8,0,9.35,33.0,67.6,56.5,0.5,0,8,1,15.8,1.3,7,502,21,2
180,Kjell Scherpen,GKP,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
181,Matt Clarke,DEF,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
182,Jan Paul van Hecke,DEF,5,0.04,0,6.72,10.0,62.8,5.5,0.55,0,7,0,7.9,0.59,3,291,6,0
183,Levi Colwill,DEF,5,0.31,0,22.2,50.0,222.0,100.7,1.41,0,21,2,37.4,1.72,13,1218,46,3
184,Pervis Estupiñán,DEF,5,3.88,1,41.6,295.0,570.2,752.9,1.8,0,43,7,161.3,5.68,31,2674,128,10
185,Evan Ferguson,FWD,5,0.54,6,13.45,350.0,284.2,129.1,5.44,0,12,2,76.5,5.98,10,942,65,6
186,Ed Turns,DEF,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
187,Andrew Moran,MID,5,0.0,0,0.82,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,11,1,0
188,James Furlong,DEF,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
189,Jack Hinshelwood,MID,5,0.0,0,0.23,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0
190,Facundo Buonanotte,MID,5,0.39,1,11.93,102.0,87.8,96.1,1.3,0,12,1,27.8,1.69,6,558,26,1
191,Yasin Ayari,MID,5,0.3,0,1.45,3.0,5.4,25.3,0.02,0,2,0,3.3,0.32,1,65,3,0
192,Odeluga Offiah,DEF,5,0.02,0,1.77,0.0,6.2,1.5,0.0,0,3,0,0.8,0.02,0,23,1,0
193,Tom McGill,GKP,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
194,Cameron Peupion,MID,5,0.0,0,0.95,5.0,0.0,0.3,0.06,0,2,0,0.5,0.06,0,5,1,0
195,Imari Samuels,DEF,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
